State_Name,District_Name,Year,Crop,Yield
uttar pradesh,agra,2024,gram,1.1363636363636365
uttar pradesh,agra,2024,masoor,0.9364791288566243
uttar pradesh,agra,2024,onion,15.29896907216495
uttar pradesh,agra,2024,peas & beans (pulses),0.4482758620689655
uttar pradesh,agra,2024,potato,27.31599928601178
uttar pradesh,agra,2024,rapeseed &mustard,1.3108762852695504
uttar pradesh,agra,2024,wheat,2.411001499603046
uttar pradesh,agra,2024,maize,1.7792642140468227
uttar pradesh,agra,2024,moong(green gram),0.7085271317829457
uttar pradesh,agra,2024,onion,16.151898734177216
uttar pradesh,aligarh,2015,bajra,1.7339521018935673
uttar pradesh,aligarh,2015,cotton(lint),0.20408163265306123
uttar pradesh,aligarh,2015,jowar,0.9
uttar pradesh,aligarh,2015,maize,1.5500130679908897
uttar pradesh,aligarh,2015,rice,2.086989574283232
uttar pradesh,aligarh,2015,sesamum,0.18181818181818182
uttar pradesh,aligarh,2015,sugarcane,53.796018131721624
uttar pradesh,aligarh,2015,barley,2.6229967175130335
uttar pradesh,aligarh,2015,gram,1.3013698630136987
uttar pradesh,aligarh,2015,potato,23.240015547565836
uttar pradesh,aligarh,2015,rapeseed &mustard,1.2616460051335263
uttar pradesh,aligarh,2015,wheat,3.045002254063123
uttar pradesh,aligarh,2015,sunflower,1.2080924855491328
uttar pradesh,aligarh,2015,banana,38.5
uttar pradesh,aligarh,2015,coriander,0.5789473684210527
uttar pradesh,aligarh,2015,dry chillies,0.9090909090909091
uttar pradesh,aligarh,2015,garlic,4.358823529411764
uttar pradesh,aligarh,2015,guar seed,0.8076923076923077
uttar pradesh,aligarh,2015,onion,12.854477611940299
uttar pradesh,aligarh,2015,sweet potato,13.0791788856305
uttar pradesh,aligarh,2015,tobacco,4.666666666666667
uttar pradesh,aligarh,2016,arhar/tur,0.6596765197992192
uttar pradesh,aligarh,2016,bajra,1.717005682089481
uttar pradesh,aligarh,2016,cotton(lint),0.22902270483711748
uttar pradesh,aligarh,2016,dry ginger,3.0
uttar pradesh,aligarh,2016,jowar,1.1538461538461537
uttar pradesh,aligarh,2016,maize,1.5909935180622419
uttar pradesh,aligarh,2016,other kharif pulses,0.4089856415006948
uttar pradesh,aligarh,2016,rice,2.0609930553749316
uttar pradesh,aligarh,2016,sannhamp,0.25
uttar pradesh,aligarh,2016,sesamum,0.13333333333333333
uttar pradesh,aligarh,2016,sugarcane,59.69596576048189
uttar pradesh,aligarh,2016,sweet potato,13.648275862068965
uttar pradesh,aligarh,2016,barley,2.7880215802772654
uttar pradesh,aligarh,2016,garlic,4.397849462365591
uttar pradesh,aligarh,2016,gram,0.8293963254593176
uttar pradesh,aligarh,2016,masoor,0.9050661798265632
uttar pradesh,aligarh,2016,onion,19.1864406779661
uttar pradesh,aligarh,2016,other  rabi pulses,0.9683698296836983
uttar pradesh,aligarh,2016,potato,23.83192170148692
uttar pradesh,aligarh,2016,rapeseed &mustard,1.107794830371567
uttar pradesh,aligarh,2016,tobacco,5.25
uttar pradesh,aligarh,2016,turmeric,4.0
uttar pradesh,aligarh,2016,wheat,2.855999173828318
uttar pradesh,aligarh,2016,maize,1.3269230769230769
uttar pradesh,aligarh,2016,onion,11.650602409638553
uttar pradesh,aligarh,2016,sunflower,1.49645390070922
uttar pradesh,aligarh,2016,tobacco,3.0
uttar pradesh,aligarh,2016,coriander,0.5384615384615384
uttar pradesh,aligarh,2016,dry chillies,0.95
uttar pradesh,aligarh,2016,guar seed,0.8413793103448276
uttar pradesh,aligarh,2017,arhar/tur,0.9912473987024115
uttar pradesh,aligarh,2017,bajra,1.912983640302062
uttar pradesh,aligarh,2017,cotton(lint),0.27244258872651356
uttar pradesh,aligarh,2017,dry chillies,0.9565217391304348
uttar pradesh,aligarh,2017,dry ginger,2.0
uttar pradesh,aligarh,2017,groundnut,0.5
uttar pradesh,aligarh,2017,guar seed,0.8402777777777778
uttar pradesh,aligarh,2017,jowar,0.75
uttar pradesh,aligarh,2017,maize,1.971989421536857
uttar pradesh,aligarh,2017,moong(green gram),0.1989051094890511
uttar pradesh,aligarh,2017,rice,2.0070068802498837
uttar pradesh,aligarh,2017,sesamum,0.14285714285714285
uttar pradesh,aligarh,2017,sugarcane,55.60398996535659
uttar pradesh,aligarh,2017,sweet potato,13.463949843260188
uttar pradesh,aligarh,2017,urad,0.4381679389312977
uttar pradesh,aligarh,2017,barley,3.1700388026607538
uttar pradesh,aligarh,2017,coriander,0.5769230769230769
uttar pradesh,aligarh,2017,gram,1.3448275862068966
uttar pradesh,aligarh,2017,masoor,0.7250193648334624
uttar pradesh,aligarh,2017,onion,13.974358974358974
uttar pradesh,aligarh,2017,other  rabi pulses,0.9376811594202898
uttar pradesh,aligarh,2017,potato,21.18802275008364
uttar pradesh,aligarh,2017,rapeseed &mustard,1.2648488797554007
uttar pradesh,aligarh,2017,wheat,3.2169997721958
uttar pradesh,aligarh,2017,maize,1.435897435897436
uttar pradesh,aligarh,2017,moong(green gram),0.3340398473929631
uttar pradesh,aligarh,2017,onion,16.4375
uttar pradesh,aligarh,2017,sunflower,2.8210526315789473
uttar pradesh,aligarh,2017,urad,0.6842105263157895
uttar pradesh,aligarh,2018,arhar/tur,0.5712383488681758
uttar pradesh,aligarh,2018,bajra,2.044986369635742
uttar pradesh,aligarh,2018,cotton(lint),0.22004132231404958
uttar pradesh,aligarh,2018,dry chillies,1.0
uttar pradesh,aligarh,2018,groundnut,0.7777777777777778
uttar pradesh,aligarh,2018,guar seed,0.8404255319148937
uttar pradesh,aligarh,2018,jowar,1.0
uttar pradesh,aligarh,2018,maize,2.54098788443616
uttar pradesh,aligarh,2018,moong(green gram),0.37037037037037035
uttar pradesh,aligarh,2018,rice,2.1540047114252063
uttar pradesh,aligarh,2018,sesamum,0.1724137931034483
uttar pradesh,aligarh,2018,sugarcane,57.20799162449834
uttar pradesh,aligarh,2018,sweet potato,12.282913165266107
uttar pradesh,aligarh,2018,urad,0.5370786516853933
uttar pradesh,aligarh,2018,barley,3.4689598838264657
uttar pradesh,aligarh,2018,coriander,0.6086956521739131
uttar pradesh,aligarh,2018,garlic,5.890909090909091
uttar pradesh,aligarh,2018,gram,1.0
uttar pradesh,aligarh,2018,masoor,0.883206106870229
uttar pradesh,aligarh,2018,onion,11.720430107526882
uttar pradesh,aligarh,2018,peas & beans (pulses),1.2097902097902098
uttar pradesh,aligarh,2018,potato,21.863994743758212
uttar pradesh,aligarh,2018,rapeseed &mustard,1.377772361686571
uttar pradesh,aligarh,2018,wheat,3.3869999412293907
uttar pradesh,aligarh,2018,banana,38.5
uttar pradesh,aligarh,2018,maize,1.4968553459119496
uttar pradesh,aligarh,2018,moong(green gram),0.3129145532579009
uttar pradesh,aligarh,2018,sunflower,1.775
uttar pradesh,aligarh,2018,urad,0.9433962264150944
uttar pradesh,aligarh,2019,arhar/tur,0.8242999096657633
uttar pradesh,aligarh,2019,bajra,1.8109943167530052
uttar pradesh,aligarh,2019,cotton(lint),0.1682910981156595
uttar pradesh,aligarh,2019,dry chillies,0.8888888888888888
uttar pradesh,aligarh,2019,groundnut,0.625
uttar pradesh,aligarh,2019,guar seed,0.8384615384615385
uttar pradesh,aligarh,2019,jowar,0.5
uttar pradesh,aligarh,2019,maize,1.8080178885162115
uttar pradesh,aligarh,2019,moong(green gram),0.1504424778761062
uttar pradesh,aligarh,2019,rice,1.732000963159162
uttar pradesh,aligarh,2019,sesamum,0.10185185185185185
uttar pradesh,aligarh,2019,sugarcane,55.79195777053253
uttar pradesh,aligarh,2019,sweet potato,13.600682593856655
uttar pradesh,aligarh,2019,urad,0.38256658595641646
uttar pradesh,aligarh,2019,barley,3.034059453604525
uttar pradesh,aligarh,2019,coriander,0.56
uttar pradesh,aligarh,2019,garlic,5.310126582278481
uttar pradesh,aligarh,2019,gram,0.8260869565217391
uttar pradesh,aligarh,2019,masoor,0.8031988873435327
uttar pradesh,aligarh,2019,onion,17.163265306122447
uttar pradesh,aligarh,2019,peas & beans (pulses),1.2815884476534296
uttar pradesh,aligarh,2019,potato,27.40097750735624
uttar pradesh,aligarh,2019,rapeseed &mustard,1.4118328391401038
uttar pradesh,aligarh,2019,turmeric,3.3333333333333335
uttar pradesh,aligarh,2019,wheat,3.193001708532402
uttar pradesh,aligarh,2019,banana,41.0
uttar pradesh,aligarh,2019,maize,1.4539007092198581
uttar pradesh,aligarh,2019,moong(green gram),0.3951104100946372
uttar pradesh,aligarh,2019,onion,13.88888888888889
uttar pradesh,aligarh,2019,sunflower,2.2
uttar pradesh,aligarh,2019,tobacco,4.0
uttar pradesh,aligarh,2019,urad,0.7107438016528925
uttar pradesh,aligarh,2020,arhar/tur,0.694057631324969
uttar pradesh,aligarh,2020,bajra,1.9839948370442078
uttar pradesh,aligarh,2020,cotton(lint),0.18025751072961374
uttar pradesh,aligarh,2020,dry chillies,0.8775510204081632
uttar pradesh,aligarh,2020,groundnut,1.0
uttar pradesh,aligarh,2020,guar seed,0.8292682926829268
uttar pradesh,aligarh,2020,maize,2.025005343022013
uttar pradesh,aligarh,2020,moong(green gram),0.5979572887650882
uttar pradesh,aligarh,2020,rice,2.0410017833604712
uttar pradesh,aligarh,2020,sesamum,0.2
uttar pradesh,aligarh,2020,sugarcane,59.092006525285484
uttar pradesh,aligarh,2020,sweet potato,12.31578947368421
uttar pradesh,aligarh,2020,urad,0.6745762711864407
uttar pradesh,aligarh,2020,barley,2.9956509133082054
uttar pradesh,aligarh,2020,gram,0.8666666666666667
uttar pradesh,aligarh,2020,masoor,0.880859375
uttar pradesh,aligarh,2020,onion,18.423076923076923
uttar pradesh,aligarh,2020,peas & beans (pulses),1.1657754010695187
uttar pradesh,aligarh,2020,potato,25.720995236408015
uttar pradesh,aligarh,2020,rapeseed &mustard,1.4633527234267583
uttar pradesh,aligarh,2020,turmeric,3.0
uttar pradesh,aligarh,2020,wheat,3.5450004282964174
uttar pradesh,aligarh,2020,maize,1.4660766961651917
uttar pradesh,aligarh,2020,moong(green gram),0.7548957675300063
uttar pradesh,aligarh,2020,sunflower,1.5208333333333333
uttar pradesh,aligarh,2020,urad,0.7888040712468194
uttar pradesh,aligarh,2021,arhar/tur,0.6880090315297154
uttar pradesh,aligarh,2021,bajra,1.93100091268634
uttar pradesh,aligarh,2021,cotton(lint),0.20481927710843373
uttar pradesh,aligarh,2021,dry chillies,0.8333333333333334
uttar pradesh,aligarh,2021,groundnut,1.0
uttar pradesh,aligarh,2021,guar seed,0.8245614035087719
uttar pradesh,aligarh,2021,maize,1.987012366900635
uttar pradesh,aligarh,2021,moong(green gram),0.5808823529411765
uttar pradesh,aligarh,2021,rice,2.195997553586414
uttar pradesh,aligarh,2021,sesamum,0.2222222222222222
uttar pradesh,aligarh,2021,sugarcane,60.50395896063343
uttar pradesh,aligarh,2021,sweet potato,12.990338164251208
uttar pradesh,aligarh,2021,urad,0.6690647482014388
uttar pradesh,aligarh,2021,barley,3.368905742145179
uttar pradesh,aligarh,2021,coriander,0.56
uttar pradesh,aligarh,2021,garlic,5.169724770642202
uttar pradesh,aligarh,2021,gram,1.2
uttar pradesh,aligarh,2021,masoor,1.926333615580017
uttar pradesh,aligarh,2021,onion,22.884615384615383
uttar pradesh,aligarh,2021,peas & beans (pulses),1.431578947368421
uttar pradesh,aligarh,2021,potato,22.889014254014818
uttar pradesh,aligarh,2021,rapeseed &mustard,1.3679289387564282
uttar pradesh,aligarh,2021,turmeric,3.0
uttar pradesh,aligarh,2021,wheat,3.7659994490864017
uttar pradesh,aligarh,2021,maize,1.654353562005277
uttar pradesh,aligarh,2021,moong(green gram),0.90625
uttar pradesh,aligarh,2021,onion,10.829268292682928
uttar pradesh,aligarh,2021,sunflower,1.702127659574468
uttar pradesh,aligarh,2021,urad,0.8867924528301887
uttar pradesh,aligarh,2022,arhar/tur,1.1410394910574961
uttar pradesh,aligarh,2022,bajra,2.4950004928320317
uttar pradesh,aligarh,2022,cotton(lint),0.1978798586572438
uttar pradesh,aligarh,2022,dry chillies,0.8048780487804879
uttar pradesh,aligarh,2022,groundnut,1.0
uttar pradesh,aligarh,2022,guar seed,0.8181818181818182
uttar pradesh,aligarh,2022,maize,2.6760286993315754
uttar pradesh,aligarh,2022,moong(green gram),1.0965909090909092
uttar pradesh,aligarh,2022,rice,2.456998511329137
uttar pradesh,aligarh,2022,sesamum,0.19148936170212766
uttar pradesh,aligarh,2022,sugarcane,61.56801661474559
uttar pradesh,aligarh,2022,sweet potato,12.947955390334572
uttar pradesh,aligarh,2022,urad,0.6624649859943977
uttar pradesh,aligarh,2022,barley,3.230134058674956
uttar pradesh,aligarh,2022,coriander,0.5416666666666666
uttar pradesh,aligarh,2022,garlic,5.195652173913044
uttar pradesh,aligarh,2022,gram,1.0869565217391304
uttar pradesh,aligarh,2022,masoor,1.4101307189542485
uttar pradesh,aligarh,2022,onion,23.0
uttar pradesh,aligarh,2022,peas & beans (pulses),1.4961832061068703
uttar pradesh,aligarh,2022,potato,27.38499424077531
uttar pradesh,aligarh,2022,rapeseed &mustard,1.9934567117535036
uttar pradesh,aligarh,2022,tobacco,6.0
uttar pradesh,aligarh,2022,turmeric,2.8181818181818183
uttar pradesh,aligarh,2022,wheat,3.465000412136976
uttar pradesh,aligarh,2022,banana,45.0
uttar pradesh,aligarh,2022,maize,1.8469656992084433
uttar pradesh,aligarh,2022,moong(green gram),0.6491014316174231
uttar pradesh,aligarh,2022,onion,10.875
uttar pradesh,aligarh,2022,sunflower,0.7818181818181819
uttar pradesh,aligarh,2022,urad,1.0204081632653061
uttar pradesh,aligarh,2023,arhar/tur,1.6149577167019027
uttar pradesh,aligarh,2023,bajra,3.124000556212195
uttar pradesh,aligarh,2023,cotton(lint),0.19375
uttar pradesh,aligarh,2023,dry chillies,0.8148148148148148
uttar pradesh,aligarh,2023,groundnut,0.9
uttar pradesh,aligarh,2023,guar seed,0.8246575342465754
uttar pradesh,aligarh,2023,maize,3.113011089477694
uttar pradesh,aligarh,2023,moong(green gram),0.3217665615141956
uttar pradesh,aligarh,2023,rice,2.241005427020851
uttar pradesh,aligarh,2023,sesamum,0.15217391304347827
uttar pradesh,aligarh,2023,sugarcane,60.92795507464731
uttar pradesh,aligarh,2023,sweet potato,13.217391304347826
uttar pradesh,aligarh,2023,urad,0.4469026548672566
uttar pradesh,aligarh,2023,barley,3.367270635605407
uttar pradesh,aligarh,2023,coriander,0.5333333333333333
uttar pradesh,aligarh,2023,garlic,5.861244019138756
uttar pradesh,aligarh,2023,gram,0.4090909090909091
uttar pradesh,aligarh,2023,linseed,0.375
uttar pradesh,aligarh,2023,maize,3.5294117647058822
uttar pradesh,aligarh,2023,masoor,2.4039247751430906
uttar pradesh,aligarh,2023,onion,20.35483870967742
uttar pradesh,aligarh,2023,peas & beans (pulses),0.9931972789115646
uttar pradesh,aligarh,2023,potato,21.896979318630397
uttar pradesh,aligarh,2023,rapeseed &mustard,1.4550203402366864
uttar pradesh,aligarh,2023,tobacco,6.888888888888889
uttar pradesh,aligarh,2023,turmeric,2.9166666666666665
uttar pradesh,aligarh,2023,wheat,3.601001380449112
uttar pradesh,aligarh,2023,banana,44.0
uttar pradesh,aligarh,2023,maize,1.835978835978836
uttar pradesh,aligarh,2023,moong(green gram),0.43700305810397555
uttar pradesh,aligarh,2023,onion,13.456140350877194
uttar pradesh,aligarh,2023,sunflower,1.6
uttar pradesh,aligarh,2023,urad,0.9264705882352942
uttar pradesh,aligarh,2024,arhar/tur,0.710007524454477
uttar pradesh,aligarh,2024,bajra,2.087996953722765
uttar pradesh,aligarh,2024,cotton(lint),0.31609529343404996
uttar pradesh,aligarh,2024,dry chillies,0.8333333333333334
uttar pradesh,aligarh,2024,groundnut,0.9090909090909091
uttar pradesh,aligarh,2024,guar seed,0.8148148148148148
uttar pradesh,aligarh,2024,maize,2.143025268258913
uttar pradesh,aligarh,2024,moong(green gram),0.3209647495361781
uttar pradesh,aligarh,2024,rice,2.233996903339969
uttar pradesh,aligarh,2024,sesamum,0.20212765957446807
uttar pradesh,aligarh,2024,sugarcane,59.876041988267986
uttar pradesh,aligarh,2024,sweet potato,12.384279475982533
uttar pradesh,aligarh,2024,urad,0.5359801488833746
uttar pradesh,aligarh,2024,barley,2.499312242090784
uttar pradesh,aligarh,2024,coriander,0.47619047619047616
uttar pradesh,aligarh,2024,garlic,5.793313069908814
uttar pradesh,aligarh,2024,masoor,0.6328626444159179
uttar pradesh,aligarh,2024,onion,15.297872340425531
uttar pradesh,aligarh,2024,peas & beans (pulses),1.2992125984251968
uttar pradesh,aligarh,2024,potato,25.919983397131393
uttar pradesh,aligarh,2024,rapeseed &mustard,0.9974152349095332
uttar pradesh,aligarh,2024,turmeric,2.8333333333333335
uttar pradesh,aligarh,2024,wheat,2.448001719913825
uttar pradesh,aligarh,2024,banana,45.0
uttar pradesh,aligarh,2024,maize,1.7780898876404494
uttar pradesh,aligarh,2024,moong(green gram),0.48898488120950323
uttar pradesh,aligarh,2024,onion,15.121951219512194
uttar pradesh,aligarh,2024,sunflower,1.72
uttar pradesh,aligarh,2024,urad,0.8367346938775511
uttar pradesh,allahabad,2015,bajra,1.1876475515954612
uttar pradesh,allahabad,2015,jowar,1.524621878297573
uttar pradesh,allahabad,2015,maize,1.2834224598930482
uttar pradesh,allahabad,2015,rice,2.016000426109883
uttar pradesh,allahabad,2015,sannhamp,0.3472222222222222
uttar pradesh,allahabad,2015,sesamum,0.252991452991453
uttar pradesh,allahabad,2015,sugarcane,33.97331910352188
uttar pradesh,allahabad,2015,barley,1.1237492642731017
uttar pradesh,allahabad,2015,gram,1.0336819566828626
uttar pradesh,allahabad,2015,linseed,0.45216563541170873
uttar pradesh,allahabad,2015,potato,19.808982376350198
uttar pradesh,allahabad,2015,rapeseed &mustard,0.8410295230885693
uttar pradesh,allahabad,2015,wheat,1.976827582609603
uttar pradesh,allahabad,2015,banana,38.111111111111114
uttar pradesh,allahabad,2015,coriander,0.55
uttar pradesh,allahabad,2015,dry chillies,0.9130434782608695
uttar pradesh,allahabad,2015,garlic,4.428571428571429
uttar pradesh,allahabad,2015,guar seed,0.8055555555555556
uttar pradesh,allahabad,2015,onion,12.832460732984293
uttar pradesh,allahabad,2015,sweet potato,13.083333333333334
uttar pradesh,allahabad,2016,arhar/tur,0.8426256850131046
uttar pradesh,allahabad,2016,bajra,0.915505136097949
uttar pradesh,allahabad,2016,jowar,1.4364050056882822
uttar pradesh,allahabad,2016,maize,1.326996197718631
uttar pradesh,allahabad,2016,other kharif pulses,0.6990443775363268
uttar pradesh,allahabad,2016,rice,2.115002220358218
uttar pradesh,allahabad,2016,sannhamp,0.2833333333333333
uttar pradesh,allahabad,2016,sesamum,0.16075156576200417
uttar pradesh,allahabad,2016,small millets,0.5952380952380952
uttar pradesh,allahabad,2016,sugarcane,45.16370558375635
uttar pradesh,allahabad,2016,sweet potato,13.633333333333333
uttar pradesh,allahabad,2016,barley,1.4858890862443261
uttar pradesh,allahabad,2016,garlic,4.404255319148936
uttar pradesh,allahabad,2016,gram,0.943975032351374
uttar pradesh,allahabad,2016,linseed,0.35113636363636364
uttar pradesh,allahabad,2016,maize,3.0
uttar pradesh,allahabad,2016,masoor,0.6739788199697428
uttar pradesh,allahabad,2016,onion,19.181818181818183
uttar pradesh,allahabad,2016,other  rabi pulses,0.8409726705401335
uttar pradesh,allahabad,2016,potato,20.489979316739177
uttar pradesh,allahabad,2016,rapeseed &mustard,0.6266471449487555
uttar pradesh,allahabad,2016,tobacco,5.0
uttar pradesh,allahabad,2016,turmeric,4.0
uttar pradesh,allahabad,2016,wheat,2.3354589938006907
uttar pradesh,allahabad,2016,maize,1.5
uttar pradesh,allahabad,2016,onion,11.645569620253164
uttar pradesh,allahabad,2016,sunflower,1.5121951219512195
uttar pradesh,allahabad,2016,banana,38.8
uttar pradesh,allahabad,2016,coriander,0.5263157894736842
uttar pradesh,allahabad,2016,dry chillies,0.9481481481481482
uttar pradesh,allahabad,2016,guar seed,0.8285714285714286
uttar pradesh,allahabad,2017,arhar/tur,1.0439296645261957
uttar pradesh,allahabad,2017,bajra,1.1489230991616075
uttar pradesh,allahabad,2017,dry chillies,0.9647058823529412
uttar pradesh,allahabad,2017,guar seed,0.8181818181818182
uttar pradesh,allahabad,2017,jowar,1.3125433125433126
uttar pradesh,allahabad,2017,maize,1.433862433862434
uttar pradesh,allahabad,2017,moong(green gram),0.17647058823529413
uttar pradesh,allahabad,2017,rice,2.1520019802458403
uttar pradesh,allahabad,2017,sannhamp,0.20454545454545456
uttar pradesh,allahabad,2017,sesamum,0.23017408123791103
uttar pradesh,allahabad,2017,small millets,0.5957446808510638
uttar pradesh,allahabad,2017,sugarcane,44.599419448476056
uttar pradesh,allahabad,2017,sweet potato,13.462962962962964
uttar pradesh,allahabad,2017,urad,0.531986531986532
uttar pradesh,allahabad,2017,barley,0.9420094403236683
uttar pradesh,allahabad,2017,coriander,0.5652173913043478
uttar pradesh,allahabad,2017,gram,0.8910081743869209
uttar pradesh,allahabad,2017,linseed,0.3576036866359447
uttar pradesh,allahabad,2017,maize,3.0
uttar pradesh,allahabad,2017,masoor,0.815959409594096
uttar pradesh,allahabad,2017,onion,13.97517730496454
uttar pradesh,allahabad,2017,other  rabi pulses,1.0179138321995465
uttar pradesh,allahabad,2017,potato,19.279997146525897
uttar pradesh,allahabad,2017,rapeseed &mustard,0.8103225806451613
uttar pradesh,allahabad,2017,wheat,2.233698494214189
uttar pradesh,allahabad,2017,maize,1.5
uttar pradesh,allahabad,2017,moong(green gram),0.45193370165745855
uttar pradesh,allahabad,2017,onion,13.5
uttar pradesh,allahabad,2017,urad,0.4601389348329474
uttar pradesh,allahabad,2018,arhar/tur,1.2249836850119644
uttar pradesh,allahabad,2018,bajra,1.036160507701461
uttar pradesh,allahabad,2018,dry chillies,1.0
uttar pradesh,allahabad,2018,guar seed,0.8461538461538461
uttar pradesh,allahabad,2018,jowar,1.393042475494907
uttar pradesh,allahabad,2018,maize,1.4959349593495934
uttar pradesh,allahabad,2018,moong(green gram),0.37142857142857144
uttar pradesh,allahabad,2018,rice,2.443998188620656
uttar pradesh,allahabad,2018,sannhamp,0.3170731707317073
uttar pradesh,allahabad,2018,sesamum,0.11377245508982035
uttar pradesh,allahabad,2018,small millets,0.6
uttar pradesh,allahabad,2018,sugarcane,55.2753036437247
uttar pradesh,allahabad,2018,sweet potato,12.275
uttar pradesh,allahabad,2018,urad,0.5145888594164456
uttar pradesh,allahabad,2018,barley,0.8321547420965059
uttar pradesh,allahabad,2018,coriander,0.5961538461538461
uttar pradesh,allahabad,2018,garlic,5.88
uttar pradesh,allahabad,2018,gram,0.9562373567093729
uttar pradesh,allahabad,2018,linseed,0.30456226880394577
uttar pradesh,allahabad,2018,masoor,0.7969644190097039
uttar pradesh,allahabad,2018,onion,11.72340425531915
uttar pradesh,allahabad,2018,peas & beans (pulses),0.8230980751604033
uttar pradesh,allahabad,2018,potato,14.976960455764075
uttar pradesh,allahabad,2018,rapeseed &mustard,0.8951382268827455
uttar pradesh,allahabad,2018,wheat,2.4937469590759194
uttar pradesh,allahabad,2018,banana,38.111111111111114
uttar pradesh,allahabad,2018,maize,2.0
uttar pradesh,allahabad,2018,moong(green gram),0.8170300530347673
uttar pradesh,allahabad,2018,urad,0.6548642145067033
uttar pradesh,allahabad,2019,arhar/tur,0.4120030387439858
uttar pradesh,allahabad,2019,bajra,0.9373340033019883
uttar pradesh,allahabad,2019,dry chillies,0.8888888888888888
uttar pradesh,allahabad,2019,guar seed,0.8333333333333334
uttar pradesh,allahabad,2019,jowar,1.433397312859885
uttar pradesh,allahabad,2019,maize,1.46
uttar pradesh,allahabad,2019,moong(green gram),0.1388888888888889
uttar pradesh,allahabad,2019,rice,2.1699964882641583
uttar pradesh,allahabad,2019,sannhamp,0.16666666666666666
uttar pradesh,allahabad,2019,sesamum,0.15356711003627568
uttar pradesh,allahabad,2019,small millets,0.4
uttar pradesh,allahabad,2019,sugarcane,43.54557463672391
uttar pradesh,allahabad,2019,sweet potato,13.597222222222221
uttar pradesh,allahabad,2019,urad,0.46096654275092935
uttar pradesh,allahabad,2019,barley,1.3418050830498298
uttar pradesh,allahabad,2019,coriander,0.5735294117647058
uttar pradesh,allahabad,2019,garlic,5.313725490196078
uttar pradesh,allahabad,2019,gram,0.5785262913792104
uttar pradesh,allahabad,2019,linseed,0.3380281690140845
uttar pradesh,allahabad,2019,masoor,0.7570057284409352
uttar pradesh,allahabad,2019,onion,18.716171617161717
uttar pradesh,allahabad,2019,peas & beans (pulses),0.8190622936385649
uttar pradesh,allahabad,2019,potato,17.479024853569733
uttar pradesh,allahabad,2019,rapeseed &mustard,0.9206642066420664
uttar pradesh,allahabad,2019,wheat,2.139344262295082
uttar pradesh,allahabad,2019,banana,41.142857142857146
uttar pradesh,allahabad,2019,maize,1.4285714285714286
uttar pradesh,allahabad,2019,moong(green gram),0.5800112296462662
uttar pradesh,allahabad,2019,onion,13.898305084745763
uttar pradesh,allahabad,2019,urad,0.5649895178197065
uttar pradesh,allahabad,2020,arhar/tur,0.8705762105532132
uttar pradesh,allahabad,2020,bajra,1.01048141377209
uttar pradesh,allahabad,2020,dry chillies,0.8773584905660378
uttar pradesh,allahabad,2020,guar seed,0.8484848484848485
uttar pradesh,allahabad,2020,jowar,1.2178271965001823
uttar pradesh,allahabad,2020,maize,1.7578125
uttar pradesh,allahabad,2020,moong(green gram),0.4583333333333333
uttar pradesh,allahabad,2020,rice,2.325002122901865
uttar pradesh,allahabad,2020,sannhamp,0.3246753246753247
uttar pradesh,allahabad,2020,sesamum,0.203125
uttar pradesh,allahabad,2020,small millets,0.84375
uttar pradesh,allahabad,2020,sugarcane,58.34046052631579
uttar pradesh,allahabad,2020,sweet potato,12.313725490196079
uttar pradesh,allahabad,2020,urad,0.6340361445783133
uttar pradesh,allahabad,2020,barley,1.8385481852315395
uttar pradesh,allahabad,2020,gram,1.0615635873038416
uttar pradesh,allahabad,2020,linseed,0.5763888888888888
uttar pradesh,allahabad,2020,maize,3.0
uttar pradesh,allahabad,2020,masoor,0.2740478994895956
uttar pradesh,allahabad,2020,onion,18.408653846153847
uttar pradesh,allahabad,2020,peas & beans (pulses),0.9019239793524167
uttar pradesh,allahabad,2020,potato,19.79104204753199
uttar pradesh,allahabad,2020,rapeseed &mustard,0.9439927732610659
uttar pradesh,allahabad,2020,wheat,2.465285362865311
uttar pradesh,allahabad,2020,moong(green gram),1.044946880958867
uttar pradesh,allahabad,2020,urad,0.9309767830997699
uttar pradesh,allahabad,2021,arhar/tur,1.0760808004530866
uttar pradesh,allahabad,2021,bajra,0.9496829387265018
uttar pradesh,allahabad,2021,dry chillies,0.8267716535433071
uttar pradesh,allahabad,2021,guar seed,0.875
uttar pradesh,allahabad,2021,jowar,1.2826289331595606
uttar pradesh,allahabad,2021,maize,1.0
uttar pradesh,allahabad,2021,moong(green gram),0.43478260869565216
uttar pradesh,allahabad,2021,rice,2.5579970624613484
uttar pradesh,allahabad,2021,sannhamp,0.2857142857142857
uttar pradesh,allahabad,2021,sesamum,0.248234106962664
uttar pradesh,allahabad,2021,sugarcane,55.8753280839895
uttar pradesh,allahabad,2021,sweet potato,12.979591836734693
uttar pradesh,allahabad,2021,urad,0.6253687315634219
uttar pradesh,allahabad,2021,barley,1.8620689655172413
uttar pradesh,allahabad,2021,coriander,0.5714285714285714
uttar pradesh,allahabad,2021,garlic,5.2
uttar pradesh,allahabad,2021,gram,1.0968601895734598
uttar pradesh,allahabad,2021,linseed,0.4422657952069717
uttar pradesh,allahabad,2021,maize,2.4
uttar pradesh,allahabad,2021,masoor,0.8450486295313882
uttar pradesh,allahabad,2021,onion,22.87531806615776
uttar pradesh,allahabad,2021,peas & beans (pulses),1.125
